workerid,trial,story,condition,rt,world,activity,Qtype,rating,experiment,eligible
263,1,19_exhibit,after,22273,ordinary,habitual,script,83.33,exclamation,True
263,2,3_feed_dog,before,32781,ordinary,,script,88.89,exclamation,True
263,3,21_pizza,after,23885,wonky,habitual,script,64.84,exclamation,True
263,4,6_swimming,after,25761,wonky,non-habitual,script,75.97,exclamation,True
263,5,23_library,after,24138,ordinary,non-habitual,script,79.56,exclamation,True
263,6,7_train,before,23700,wonky,,script,89.61,exclamation,True
263,1,19_exhibit,after,22273,ordinary,habitual,interaction,56.58,exclamation,True
263,2,3_feed_dog,before,32781,ordinary,,interaction,65.91,exclamation,True
263,3,21_pizza,after,23885,wonky,habitual,interaction,67.89,exclamation,True
263,4,6_swimming,after,25761,wonky,non-habitual,interaction,76.69,exclamation,True
263,5,23_library,after,24138,ordinary,non-habitual,interaction,57.12,exclamation,True
263,6,7_train,before,23700,wonky,,interaction,52.09,exclamation,True
262,1,13_bus,after,29931,ordinary,non-habitual,habitual,68.17,exclamation,True
262,2,9_doctor,before,27240,wonky,,habitual,51.82,exclamation,True
262,3,14_clothes,before,17322,ordinary,,habitual,51.98,exclamation,True
262,4,6_swimming,after,24753,ordinary,habitual,habitual,86.73,exclamation,True
262,5,10_shampoo,after,21958,wonky,habitual,habitual,28.87,exclamation,True
262,6,20_drive,after,19361,wonky,non-habitual,habitual,79.49,exclamation,True
262,1,13_bus,after,29931,ordinary,non-habitual,non-habitual,51.51,exclamation,True
262,2,9_doctor,before,27240,wonky,,non-habitual,48.36,exclamation,True
262,3,14_clothes,before,17322,ordinary,,non-habitual,51.66,exclamation,True
262,4,6_swimming,after,24753,ordinary,habitual,non-habitual,52.76,exclamation,True
262,5,10_shampoo,after,21958,wonky,habitual,non-habitual,40.81,exclamation,True
262,6,20_drive,after,19361,wonky,non-habitual,non-habitual,77.45,exclamation,True
262,1,13_bus,after,29931,ordinary,non-habitual,script,73.83,exclamation,True
262,2,9_doctor,before,27240,wonky,,script,44.12,exclamation,True
262,3,14_clothes,before,17322,ordinary,,script,53.08,exclamation,True
262,4,6_swimming,after,24753,ordinary,habitual,script,81.07,exclamation,True
262,5,10_shampoo,after,21958,wonky,habitual,script,44.9,exclamation,True
262,6,20_drive,after,19361,wonky,non-habitual,script,73.68,exclamation,True
262,1,13_bus,after,29931,ordinary,non-habitual,interaction,5.91,exclamation,True
262,2,9_doctor,before,27240,wonky,,interaction,66.29,exclamation,True
262,3,14_clothes,before,17322,ordinary,,interaction,52.45,exclamation,True
262,4,6_swimming,after,24753,ordinary,habitual,interaction,50.56,exclamation,True
262,5,10_shampoo,after,21958,wonky,habitual,interaction,58.74,exclamation,True
262,6,20_drive,after,19361,wonky,non-habitual,interaction,55.44,exclamation,True
261,1,7_train,after,54304,wonky,habitual,habitual,0.13,exclamation,True
261,2,14_clothes,after,41834,ordinary,habitual,habitual,49.42,exclamation,True
261,3,23_library,after,52182,ordinary,non-habitual,habitual,94.62,exclamation,True
261,4,24_laundry,after,43173,wonky,non-habitual,habitual,70.69,exclamation,True
261,5,19_exhibit,before,29213,ordinary,,habitual,97.85,exclamation,True
261,6,9_doctor,before,51381,wonky,,habitual,15.61,exclamation,True
261,1,7_train,after,54304,wonky,habitual,non-habitual,3.83,exclamation,True
261,2,14_clothes,after,41834,ordinary,habitual,non-habitual,50.56,exclamation,True
261,3,23_library,after,52182,ordinary,non-habitual,non-habitual,92.63,exclamation,True
261,4,24_laundry,after,43173,wonky,non-habitual,non-habitual,78.57,exclamation,True
261,5,19_exhibit,before,29213,ordinary,,non-habitual,75.25,exclamation,True
261,6,9_doctor,before,51381,wonky,,non-habitual,38.02,exclamation,True
261,1,7_train,after,54304,wonky,habitual,script,83.41,exclamation,True
261,2,14_clothes,after,41834,ordinary,habitual,script,75.91,exclamation,True
261,3,23_library,after,52182,ordinary,non-habitual,script,96.81,exclamation,True
261,4,24_laundry,after,43173,wonky,non-habitual,script,2.88,exclamation,True
261,5,19_exhibit,before,29213,ordinary,,script,87.5,exclamation,True
261,6,9_doctor,before,51381,wonky,,script,49.32,exclamation,True
261,1,7_train,after,54304,wonky,habitual,interaction,27.67,exclamation,True
261,2,14_clothes,after,41834,ordinary,habitual,interaction,81.61,exclamation,True
261,3,23_library,after,52182,ordinary,non-habitual,interaction,93.96,exclamation,True
261,4,24_laundry,after,43173,wonky,non-habitual,interaction,97.38,exclamation,True
261,5,19_exhibit,before,29213,ordinary,,interaction,74.2,exclamation,True
261,6,9_doctor,before,51381,wonky,,interaction,71.83,exclamation,True
260,1,12_letter,before,36644,wonky,,habitual,73.47,exclamation,True
260,2,8_work,after,34691,wonky,non-habitual,habitual,100,exclamation,True
260,3,2_restaurant,after,26308,ordinary,non-habitual,habitual,95.38,exclamation,True
260,4,1_grocery,after,23322,ordinary,habitual,habitual,94.42,exclamation,True
260,5,16_baking,after,9818,wonky,habitual,habitual,23.47,exclamation,True
260,6,21_pizza,before,9811,ordinary,,habitual,29.5,exclamation,True
260,1,12_letter,before,36644,wonky,,non-habitual,49.66,exclamation,True
260,2,8_work,after,34691,wonky,non-habitual,non-habitual,13.79,exclamation,True
260,3,2_restaurant,after,26308,ordinary,non-habitual,non-habitual,5.85,exclamation,True
260,4,1_grocery,after,23322,ordinary,habitual,non-habitual,50.3,exclamation,True
260,5,16_baking,after,9818,wonky,habitual,non-habitual,47.6,exclamation,True
260,6,21_pizza,before,9811,ordinary,,non-habitual,39.98,exclamation,True
260,1,12_letter,before,36644,wonky,,script,61.09,exclamation,True
260,2,8_work,after,34691,wonky,non-habitual,script,49.82,exclamation,True
260,3,2_restaurant,after,26308,ordinary,non-habitual,script,49.82,exclamation,True
260,4,1_grocery,after,23322,ordinary,habitual,script,68.23,exclamation,True
260,5,16_baking,after,9818,wonky,habitual,script,68.55,exclamation,True
260,6,21_pizza,before,9811,ordinary,,script,47.76,exclamation,True
260,1,12_letter,before,36644,wonky,,interaction,49.82,exclamation,True
260,2,8_work,after,34691,wonky,non-habitual,interaction,75.85,exclamation,True
260,3,2_restaurant,after,26308,ordinary,non-habitual,interaction,50.46,exclamation,True
260,4,1_grocery,after,23322,ordinary,habitual,interaction,51.88,exclamation,True
260,5,16_baking,after,9818,wonky,habitual,interaction,52.68,exclamation,True
260,6,21_pizza,before,9811,ordinary,,interaction,48.39,exclamation,True
259,1,10_shampoo,before,54206,wonky,,habitual,5.01,exclamation,True
259,2,1_grocery,after,79706,ordinary,habitual,habitual,61.13,exclamation,True
259,3,3_feed_dog,before,53617,ordinary,,habitual,65.18,exclamation,True
259,4,18_hair,after,48894,wonky,habitual,habitual,55.26,exclamation,True
259,5,22_dishes,after,42038,wonky,non-habitual,habitual,27.74,exclamation,True
259,6,14_clothes,after,41393,ordinary,non-habitual,habitual,50.72,exclamation,True
259,1,10_shampoo,before,54206,wonky,,non-habitual,27.74,exclamation,True
259,2,1_grocery,after,79706,ordinary,habitual,non-habitual,50.05,exclamation,True
259,3,3_feed_dog,before,53617,ordinary,,non-habitual,41.71,exclamation,True
259,4,18_hair,after,48894,wonky,habitual,non-habitual,47.82,exclamation,True
259,5,22_dishes,after,42038,wonky,non-habitual,non-habitual,73.03,exclamation,True
259,6,14_clothes,after,41393,ordinary,non-habitual,non-habitual,41.62,exclamation,True
259,1,10_shampoo,before,54206,wonky,,script,30.55,exclamation,True
259,2,1_grocery,after,79706,ordinary,habitual,script,67.33,exclamation,True
259,3,3_feed_dog,before,53617,ordinary,,script,76.17,exclamation,True
259,4,18_hair,after,48894,wonky,habitual,script,79.06,exclamation,True
259,5,22_dishes,after,42038,wonky,non-habitual,script,54.35,exclamation,True
259,6,14_clothes,after,41393,ordinary,non-habitual,script,67.49,exclamation,True
259,1,10_shampoo,before,54206,wonky,,interaction,49.81,exclamation,True
259,2,1_grocery,after,79706,ordinary,habitual,interaction,73.11,exclamation,True
259,3,3_feed_dog,before,53617,ordinary,,interaction,87.16,exclamation,True
259,4,18_hair,after,48894,wonky,habitual,interaction,79.97,exclamation,True
259,5,22_dishes,after,42038,wonky,non-habitual,interaction,69.72,exclamation,True
259,6,14_clothes,after,41393,ordinary,non-habitual,interaction,57.99,exclamation,True
258,1,3_feed_dog,before,45185,wonky,,habitual,63.14,exclamation,True
258,2,7_train,before,34161,ordinary,,habitual,100,exclamation,True
258,3,20_drive,after,38005,ordinary,habitual,habitual,91.01,exclamation,True
258,4,21_pizza,after,29957,ordinary,non-habitual,habitual,99.84,exclamation,True
258,5,15_pasta,after,27123,wonky,non-habitual,habitual,0,exclamation,True
258,6,10_shampoo,after,29007,wonky,habitual,habitual,0.19,exclamation,True
258,1,3_feed_dog,before,45185,wonky,,non-habitual,7.97,exclamation,True
258,2,7_train,before,34161,ordinary,,non-habitual,11.33,exclamation,True
258,3,20_drive,after,38005,ordinary,habitual,non-habitual,10.52,exclamation,True
258,4,21_pizza,after,29957,ordinary,non-habitual,non-habitual,28.06,exclamation,True
258,5,15_pasta,after,27123,wonky,non-habitual,non-habitual,49.2,exclamation,True
258,6,10_shampoo,after,29007,wonky,habitual,non-habitual,34.8,exclamation,True
258,1,3_feed_dog,before,45185,wonky,,script,66.62,exclamation,True
258,2,7_train,before,34161,ordinary,,script,90.89,exclamation,True
258,3,20_drive,after,38005,ordinary,habitual,script,67.78,exclamation,True
258,4,21_pizza,after,29957,ordinary,non-habitual,script,49.43,exclamation,True
258,5,15_pasta,after,27123,wonky,non-habitual,script,49.08,exclamation,True
258,6,10_shampoo,after,29007,wonky,habitual,script,21.32,exclamation,True
258,1,3_feed_dog,before,45185,wonky,,interaction,63.6,exclamation,True
258,2,7_train,before,34161,ordinary,,interaction,17.03,exclamation,True
258,3,20_drive,after,38005,ordinary,habitual,interaction,85.67,exclamation,True
258,4,21_pizza,after,29957,ordinary,non-habitual,interaction,68.13,exclamation,True
258,5,15_pasta,after,27123,wonky,non-habitual,interaction,78.47,exclamation,True
258,6,10_shampoo,after,29007,wonky,habitual,interaction,50.13,exclamation,True
257,1,19_exhibit,before,21850,ordinary,,habitual,73.49,exclamation,True
257,2,10_shampoo,after,25914,wonky,non-habitual,habitual,15.26,exclamation,True
257,3,20_drive,after,133242,wonky,habitual,habitual,21.54,exclamation,True
257,4,6_swimming,before,21944,wonky,,habitual,77.27,exclamation,True
257,5,4_subway,after,17085,ordinary,non-habitual,habitual,97.02,exclamation,True
257,6,15_pasta,after,16391,ordinary,habitual,habitual,20.04,exclamation,True
257,1,19_exhibit,before,21850,ordinary,,non-habitual,48.97,exclamation,True
257,2,10_shampoo,after,25914,wonky,non-habitual,non-habitual,23.43,exclamation,True
257,3,20_drive,after,133242,wonky,habitual,non-habitual,8.84,exclamation,True
257,4,6_swimming,before,21944,wonky,,non-habitual,35.13,exclamation,True
257,5,4_subway,after,17085,ordinary,non-habitual,non-habitual,15.38,exclamation,True
257,6,15_pasta,after,16391,ordinary,habitual,non-habitual,4.94,exclamation,True
257,1,19_exhibit,before,21850,ordinary,,script,82.17,exclamation,True
257,2,10_shampoo,after,25914,wonky,non-habitual,script,59.41,exclamation,True
257,3,20_drive,after,133242,wonky,habitual,script,31.23,exclamation,True
257,4,6_swimming,before,21944,wonky,,script,74.5,exclamation,True
257,5,4_subway,after,17085,ordinary,non-habitual,script,72.11,exclamation,True
257,6,15_pasta,after,16391,ordinary,habitual,script,50.48,exclamation,True
257,1,19_exhibit,before,21850,ordinary,,interaction,48.97,exclamation,True
257,2,10_shampoo,after,25914,wonky,non-habitual,interaction,48.84,exclamation,True
257,3,20_drive,after,133242,wonky,habitual,interaction,51.36,exclamation,True
257,4,6_swimming,before,21944,wonky,,interaction,47.83,exclamation,True
257,5,4_subway,after,17085,ordinary,non-habitual,interaction,51.23,exclamation,True
257,6,15_pasta,after,16391,ordinary,habitual,interaction,66.58,exclamation,True
256,1,15_pasta,after,42466,ordinary,habitual,habitual,55.73,exclamation,True
256,2,7_train,after,64073,ordinary,non-habitual,habitual,78.41,exclamation,True
256,3,16_baking,after,59411,wonky,habitual,habitual,54.91,exclamation,True
256,4,22_dishes,before,32731,ordinary,,habitual,81.58,exclamation,True
256,5,9_doctor,after,81940,wonky,non-habitual,habitual,0.74,exclamation,True
256,6,24_laundry,before,76844,wonky,,habitual,48.56,exclamation,True
256,1,15_pasta,after,42466,ordinary,habitual,non-habitual,16.6,exclamation,True
256,2,7_train,after,64073,ordinary,non-habitual,non-habitual,55.38,exclamation,True
256,3,16_baking,after,59411,wonky,habitual,non-habitual,28.82,exclamation,True
256,4,22_dishes,before,32731,ordinary,,non-habitual,100,exclamation,True
256,5,9_doctor,after,81940,wonky,non-habitual,non-habitual,13.08,exclamation,True
256,6,24_laundry,before,76844,wonky,,non-habitual,0,exclamation,True
256,1,15_pasta,after,42466,ordinary,habitual,script,41.87,exclamation,True
256,2,7_train,after,64073,ordinary,non-habitual,script,100,exclamation,True
256,3,16_baking,after,59411,wonky,habitual,script,33.52,exclamation,True
256,4,22_dishes,before,32731,ordinary,,script,83.46,exclamation,True
256,5,9_doctor,after,81940,wonky,non-habitual,script,34.93,exclamation,True
256,6,24_laundry,before,76844,wonky,,script,14.84,exclamation,True
256,1,15_pasta,after,42466,ordinary,habitual,interaction,100,exclamation,True
256,2,7_train,after,64073,ordinary,non-habitual,interaction,0,exclamation,True
256,3,16_baking,after,59411,wonky,habitual,interaction,100,exclamation,True
256,4,22_dishes,before,32731,ordinary,,interaction,100,exclamation,True
256,5,9_doctor,after,81940,wonky,non-habitual,interaction,52.09,exclamation,True
256,6,24_laundry,before,76844,wonky,,interaction,100,exclamation,True
255,1,4_subway,after,41818,ordinary,habitual,habitual,73.71,exclamation,True
255,2,6_swimming,after,29381,ordinary,non-habitual,habitual,98.62,exclamation,True
255,3,23_library,before,18908,ordinary,,habitual,95.57,exclamation,True
255,4,10_shampoo,before,28752,wonky,,habitual,0.86,exclamation,True
255,5,24_laundry,after,25053,wonky,habitual,habitual,19.3,exclamation,True
255,6,14_clothes,after,21815,wonky,non-habitual,habitual,8.49,exclamation,True
255,1,4_subway,after,41818,ordinary,habitual,non-habitual,11.9,exclamation,True
255,2,6_swimming,after,29381,ordinary,non-habitual,non-habitual,34.11,exclamation,True
255,3,23_library,before,18908,ordinary,,non-habitual,74.3,exclamation,True
255,4,10_shampoo,before,28752,wonky,,non-habitual,17.89,exclamation,True
255,5,24_laundry,after,25053,wonky,habitual,non-habitual,5.2,exclamation,True
255,6,14_clothes,after,21815,wonky,non-habitual,non-habitual,36.46,exclamation,True
255,1,4_subway,after,41818,ordinary,habitual,script,77.47,exclamation,True
255,2,6_swimming,after,29381,ordinary,non-habitual,script,85.46,exclamation,True
255,3,23_library,before,18908,ordinary,,script,98.62,exclamation,True
255,4,10_shampoo,before,28752,wonky,,script,43.75,exclamation,True
255,5,24_laundry,after,25053,wonky,habitual,script,24.36,exclamation,True
255,6,14_clothes,after,21815,wonky,non-habitual,script,49.27,exclamation,True
255,1,4_subway,after,41818,ordinary,habitual,interaction,50.91,exclamation,True
255,2,6_swimming,after,29381,ordinary,non-habitual,interaction,92.39,exclamation,True
255,3,23_library,before,18908,ordinary,,interaction,98.74,exclamation,True
255,4,10_shampoo,before,28752,wonky,,interaction,48.56,exclamation,True
255,5,24_laundry,after,25053,wonky,habitual,interaction,77.94,exclamation,True
255,6,14_clothes,after,21815,wonky,non-habitual,interaction,60.08,exclamation,True
254,1,14_clothes,after,30306,wonky,non-habitual,habitual,33.41,exclamation,True
254,2,18_hair,before,17591,ordinary,,habitual,94.04,exclamation,True
254,3,20_drive,after,18741,ordinary,non-habitual,habitual,63.14,exclamation,True
254,4,12_letter,after,25234,wonky,habitual,habitual,21.18,exclamation,True
254,5,11_skydiving,after,20922,ordinary,habitual,habitual,86.87,exclamation,True
254,6,9_doctor,before,19300,wonky,,habitual,9.79,exclamation,True
254,1,14_clothes,after,30306,wonky,non-habitual,non-habitual,36.23,exclamation,True
254,2,18_hair,before,17591,ordinary,,non-habitual,21.77,exclamation,True
254,3,20_drive,after,18741,ordinary,non-habitual,non-habitual,5.67,exclamation,True
254,4,12_letter,after,25234,wonky,habitual,non-habitual,14.96,exclamation,True
254,5,11_skydiving,after,20922,ordinary,habitual,non-habitual,93.92,exclamation,True
254,6,9_doctor,before,19300,wonky,,non-habitual,50.56,exclamation,True
254,1,14_clothes,after,30306,wonky,non-habitual,script,50.21,exclamation,True
254,2,18_hair,before,17591,ordinary,,script,34.46,exclamation,True
254,3,20_drive,after,18741,ordinary,non-habitual,script,76.77,exclamation,True
254,4,12_letter,after,25234,wonky,habitual,script,56.67,exclamation,True
